location_name,datetimeLocal,co,no2,o3,pm10,pm25,so2,pm25_24h,pm10_24h,no2_24h,so2_24h,co_8h,o3_8h,si_pm25,si_pm10,si_no2,si_so2,si_co,si_o3,AQI,dominant_pollutant,AQI_category,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,doy_sin,doy_cos,co_lag1,co_lag3,co_lag24,co_roll6_mean,no2_lag1,no2_lag3,no2_lag24,no2_roll6_mean,o3_lag1,o3_lag3,o3_lag24,o3_roll6_mean,pm10_lag1,pm10_lag3,pm10_lag24,pm10_roll6_mean,pm25_lag1,pm25_lag3,pm25_lag24,pm25_roll6_mean,so2_lag1,so2_lag3,so2_lag24,so2_roll6_mean,AQI_lag1,AQI_lag3,AQI_lag24,AQI_roll6_mean,"station_Ballygunge, Kolkata - WBPCB","station_Bidhannagar, Kolkata - WBPCB","station_Fort William, Kolkata - WBPCB","station_Jadavpur, Kolkata - WBPCB","station_Rabindra Sarobar, Kolkata - WBPCB","station_Victoria, Kolkata - WBPCB"
"Fort William, Kolkata - WBPCB",2022-04-09 07:00:00+05:30,180.0,0.0,13.34,26.73,5.41,8.1,14.90625,44.915,0.0,9.845833333333331,0.21875,10.53375,24.84375,44.915,0.0,12.307291666666666,10.937500000000004,10.53375,44.915,pm10,Good,7,5,4,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,170.0,170.0,320.0,220.0,0.0,0.0,0.0,0.0,10.67,10.94,10.95,10.118333333333323,17.38,17.4,47.2,22.64666666666666,5.36,6.6,16.23,5.1866666666666665,6.8,18.52,11.49,11.821666666666667,45.76791666666667,47.83833333333334,53.14625,44.68719907407407,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 08:00:00+05:30,230.0,0.0,13.57,19.2,4.17,7.01,14.261666666666663,44.23041666666666,0.0,9.63625,0.21625,10.9525,23.76944444444444,44.23041666666666,0.0,12.045312499999998,10.812500000000004,10.9525,44.23041666666666,pm10,Good,8,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,180.0,170.0,300.0,205.0,0.0,0.0,0.0,0.0,13.34,10.39,12.88,10.99499999999999,26.73,23.09,35.63,22.634999999999994,5.41,4.87,19.64,5.093333333333334,8.1,9.44,12.04,11.831666666666665,44.915,46.93708333333333,52.94166666666666,47.27361111111111,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 09:00:00+05:30,230.0,0.0,18.92,19.16,3.53,5.41,13.773333333333332,43.118750000000006,0.0,9.164583333333333,0.21125,12.3075,22.95555555555556,43.118750000000006,0.0,11.455729166666666,10.562500000000002,12.3075,43.118750000000006,pm10,Good,9,5,4,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,230.0,170.0,320.0,200.0,0.0,0.0,0.0,0.0,13.57,10.67,25.24,11.601666666666658,19.2,17.38,45.84,21.391666666666662,4.17,5.36,15.25,4.993333333333333,7.01,6.8,16.73,11.176666666666668,44.23041666666666,45.76791666666667,52.73041666666668,46.41194444444445,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 10:00:00+05:30,210.0,0.0,25.61,19.87,5.65,7.12,13.21375,41.900416666666665,0.0,8.678333333333333,0.205,14.267500000000002,22.022916666666667,41.900416666666665,0.0,10.847916666666666,10.250000000000002,14.267500000000002,41.900416666666665,pm10,Good,10,5,4,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,230.0,180.0,320.0,191.66666666666666,0.0,0.0,0.0,0.0,18.92,13.34,33.95,12.971666666666659,19.16,26.73,49.11,20.49333333333333,3.53,5.41,19.08,4.99,5.41,8.1,18.79,9.213333333333333,43.118750000000006,44.915,52.93,45.46791666666667,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 11:00:00+05:30,240.0,0.0,26.91,25.56,7.6,19.62,12.734166666666669,40.9675,0.0,8.835416666666667,0.2,16.29375,21.22361111111111,40.9675,0.0,11.044270833333334,10.000000000000004,16.29375,40.9675,pm10,Good,11,5,4,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,210.0,230.0,330.0,198.33333333333334,0.0,0.0,0.0,0.0,25.61,13.57,42.99,15.416666666666657,19.87,19.2,47.95,20.904999999999998,5.65,4.17,19.11,4.831666666666667,7.12,7.01,15.85,7.3133333333333335,41.900416666666665,44.23041666666666,53.21416666666667,44.47826388888888,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 12:00:00+05:30,230.0,0.0,29.0,33.89,7.64,18.56,12.18875,39.59916666666667,0.0,8.973333333333334,0.2075,18.55125,20.31458333333333,39.59916666666667,0.0,11.216666666666669,10.375000000000002,18.55125,39.59916666666667,pm10,Good,12,5,4,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,240.0,230.0,230.0,210.0,0.0,0.0,0.0,0.0,26.91,18.92,42.75,18.16999999999999,25.56,19.16,66.73,21.316666666666663,7.6,3.53,20.73,5.286666666666666,19.62,5.41,15.25,9.01,40.9675,43.118750000000006,55.99458333333334,43.48333333333333,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 13:00:00+05:30,230.0,0.0,34.57,54.4,13.48,15.43,11.548333333333334,38.66,0.0,9.06875,0.215,21.57375,19.247222222222224,38.66,0.0,11.3359375,10.750000000000002,21.57375,38.66,pm10,Good,13,5,4,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,230.0,210.0,230.0,220.0,0.0,0.0,0.0,0.0,29.0,25.61,48.32,21.22499999999999,33.89,19.87,76.94,24.068333333333328,7.64,5.65,28.85,5.666666666666667,18.56,7.12,13.14,10.969999999999999,39.59916666666667,41.900416666666665,55.19916666666668,42.45520833333333,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 14:00:00+05:30,210.0,0.0,34.17,44.88,13.52,16.3,10.88375,37.56625,0.0,9.24125,0.22,24.51125,18.13958333333333,37.56625,0.0,11.5515625,11.000000000000004,24.51125,37.56625,pm10,Good,14,5,4,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,230.0,240.0,250.0,228.33333333333334,0.0,0.0,0.0,0.0,34.57,26.91,30.48,24.76333333333332,54.4,25.56,71.13,28.679999999999996,13.48,7.6,29.47,7.011666666666666,15.43,19.62,12.16,12.191666666666668,38.66,40.9675,54.703333333333326,41.412708333333335,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 15:00:00+05:30,230.0,0.0,26.99,40.93,20.71,13.17,10.887083333333337,36.8825,0.0,9.464583333333334,0.22625,26.2175,18.14513888888889,36.8825,0.0,11.830729166666668,11.312500000000004,26.2175,36.8825,pm10,Good,15,5,4,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,210.0,230.0,230.0,225.0,0.0,0.0,0.0,0.0,34.17,29.0,40.91,28.19666666666666,44.88,33.89,57.34,32.96,13.52,7.64,20.63,8.569999999999999,16.3,18.56,7.81,13.74,37.56625,39.59916666666667,53.945833333333326,40.30201388888889,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 16:00:00+05:30,200.0,0.0,25.58,49.59,18.78,10.06,10.6725,36.165,0.0,9.627083333333331,0.2225,27.71875,17.7875,36.165,0.0,12.033854166666666,11.125000000000004,27.71875,36.165,pm10,Good,16,5,4,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,230.0,230.0,230.0,225.0,0.0,0.0,0.0,0.0,26.99,34.57,38.28,29.541666666666657,40.93,54.4,66.81,36.58833333333333,20.71,13.48,23.93,11.433333333333332,13.17,15.43,6.16,15.033333333333333,36.8825,38.66,53.93833333333334,39.26263888888889,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 17:00:00+05:30,230.0,0.0,22.48,50.58,16.22,6.93,10.488333333333337,35.14,0.0,9.685833333333331,0.2225,28.16375,17.480555555555558,35.14,0.0,12.107291666666669,11.125000000000004,28.16375,35.14,pm10,Good,17,5,4,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,200.0,210.0,260.0,223.33333333333334,0.0,0.0,0.0,0.0,25.58,34.17,28.21,29.536666666666658,49.59,44.88,75.18,41.541666666666664,18.78,13.52,20.64,13.621666666666664,10.06,16.3,5.52,15.523333333333332,36.165,37.56625,54.07041666666666,38.306736111111114,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 18:00:00+05:30,240.0,0.0,15.18,40.24,11.78,5.89,10.165416666666664,34.16458333333333,0.0,9.722083333333334,0.22625,26.86,16.94236111111111,34.16458333333333,0.0,12.152604166666666,11.312500000000004,26.86,34.16458333333333,pm10,Good,18,5,4,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,230.0,230.0,280.0,221.66666666666666,0.0,0.0,0.0,0.0,22.48,26.99,26.22,28.79833333333333,50.58,40.93,63.65,45.711666666666666,16.22,20.71,19.53,15.058333333333332,6.93,13.17,5.02,13.408333333333333,35.14,36.8825,54.0375,37.33548611111111,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 19:00:00+05:30,280.0,0.0,14.45,38.71,12.58,5.7,9.796666666666669,33.345,0.0,9.739166666666668,0.23125,25.3025,16.32777777777778,33.345,0.0,12.173958333333337,11.562500000000004,25.3025,33.345,pm10,Good,19,5,4,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,240.0,200.0,300.0,223.33333333333334,0.0,0.0,0.0,0.0,15.18,25.58,15.06,26.49499999999999,40.24,49.59,58.38,46.77,11.78,18.78,21.43,15.748333333333333,5.89,10.06,5.29,11.296666666666667,34.16458333333333,36.165,53.83458333333334,36.42972222222222,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 20:00:00+05:30,270.0,0.0,13.64,29.77,8.89,5.97,9.521666666666668,32.40291666666666,0.0,9.77375,0.23625,23.3825,15.869444444444444,32.40291666666666,0.0,12.2171875,11.812500000000002,23.3825,32.40291666666666,pm10,Good,20,5,4,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,280.0,230.0,280.0,231.66666666666666,0.0,0.0,0.0,0.0,14.45,22.48,13.96,23.141666666666655,38.71,50.58,52.38,44.154999999999994,12.58,16.22,15.49,15.598333333333334,5.7,6.93,5.14,9.674999999999999,33.345,35.14,53.55,35.54388888888889,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 21:00:00+05:30,280.0,0.0,13.26,28.61,6.92,4.94,9.226666666666668,31.62333333333333,0.0,9.789166666666668,0.2425,20.71875,15.377777777777778,31.62333333333333,0.0,12.236458333333331,12.125000000000002,20.71875,31.62333333333333,pm10,Good,21,5,4,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,270.0,240.0,270.0,241.66666666666666,0.0,0.0,0.0,0.0,13.64,15.18,14.09,19.719999999999988,29.77,40.24,47.32,41.63666666666666,8.89,11.78,14.0,14.826666666666668,5.97,5.89,4.57,7.953333333333334,32.40291666666666,34.16458333333333,53.07125,34.68333333333333,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 22:00:00+05:30,280.0,0.0,11.84,24.03,10.14,4.85,9.035416666666666,30.90666666666667,0.0,9.827916666666663,0.2512500000000001,17.9275,15.05902777777778,30.90666666666667,0.0,12.284895833333332,12.562500000000004,17.9275,30.90666666666667,pm10,Good,22,5,4,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,280.0,280.0,230.0,250.0,0.0,0.0,0.0,0.0,13.26,14.45,13.2,17.431666666666658,28.61,38.71,41.23,39.58333333333333,6.92,12.58,14.73,12.52833333333333,4.94,5.7,3.92,6.581666666666667,31.62333333333333,33.345,52.33541666666667,33.806805555555556,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-09 23:00:00+05:30,260.0,0.0,12.23,22.05,7.27,4.4,8.9075,30.55208333333333,0.0,9.82625,0.255,16.0825,14.845833333333337,30.55208333333333,0.0,12.2828125,12.750000000000004,16.0825,30.55208333333333,pm10,Good,23,5,4,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,280.0,270.0,230.0,263.3333333333333,0.0,0.0,0.0,0.0,11.84,13.64,12.52,15.141666666666659,24.03,29.77,30.56,35.32333333333333,10.14,8.89,10.34,11.088333333333333,4.85,5.97,4.44,5.713333333333334,30.90666666666667,32.40291666666666,51.46333333333333,32.930416666666666,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 00:00:00+05:30,240.0,0.0,12.64,20.84,6.98,4.04,8.849583333333333,30.205,0.0,9.767916666666666,0.26,14.465,14.749305555555557,30.205,0.0,12.209895833333333,13.000000000000004,14.465,30.205,pm10,Good,0,6,4,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,260.0,280.0,250.0,268.3333333333333,0.0,0.0,0.0,0.0,12.23,13.26,10.22,13.433333333333323,22.05,28.61,29.17,30.568333333333328,7.27,6.92,8.37,9.596666666666666,4.4,4.94,5.44,5.291666666666667,30.55208333333333,31.62333333333333,30.278472222222224,32.16576388888888,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 01:00:00+05:30,220.0,0.0,12.82,21.85,8.43,4.48,8.952083333333333,29.99875,0.0,9.619583333333331,0.25875,13.2575,14.920138888888888,29.99875,0.0,12.024479166666666,12.937500000000002,13.2575,29.99875,pm10,Good,1,6,4,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,240.0,280.0,270.0,268.3333333333333,0.0,0.0,0.0,0.0,12.64,11.84,8.08,13.00999999999999,20.84,24.03,26.8,27.334999999999994,6.98,10.14,5.97,8.796666666666667,4.04,4.85,8.04,4.983333333333333,30.205,30.90666666666667,29.396527777777777,31.50583333333333,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 02:00:00+05:30,190.0,0.0,12.91,22.82,6.53,7.02,9.025416666666668,29.83875,0.0,9.45625,0.2525,12.97375,15.042361111111113,29.83875,0.0,11.8203125,12.625000000000004,12.97375,29.83875,pm10,Good,2,6,4,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,220.0,260.0,260.0,258.3333333333333,0.0,0.0,0.0,0.0,12.82,12.23,9.93,12.738333333333324,21.85,22.05,26.66,24.524999999999995,8.43,7.27,4.77,8.105,4.48,4.4,10.94,4.78,29.99875,30.55208333333333,49.400416666666665,30.948125,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 03:00:00+05:30,220.0,0.0,13.05,18.3,8.74,11.82,9.241666666666667,29.578333333333337,0.0,9.2325,0.245,12.79875,15.40277777777778,29.578333333333337,0.0,11.540625,12.250000000000002,12.79875,29.578333333333337,pm10,Good,3,6,4,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,190.0,240.0,280.0,245.0,0.0,0.0,0.0,0.0,12.91,12.64,10.7,12.616666666666658,22.82,20.84,24.55,23.36666666666666,6.53,6.98,3.55,7.711666666666667,7.02,4.04,17.19,4.955,29.83875,30.205,48.782916666666665,30.52076388888889,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 04:00:00+05:30,210.0,0.0,10.26,20.53,6.63,17.21,9.242916666666668,29.70875,0.0,9.177916666666668,0.2375,12.37625,15.404861111111114,29.70875,0.0,11.472395833333334,11.875000000000002,12.37625,29.70875,pm10,Good,4,6,4,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,220.0,220.0,170.0,235.0,0.0,0.0,0.0,0.0,13.05,12.82,10.94,12.581666666666656,18.3,21.85,17.4,21.64833333333333,8.74,8.43,6.6,8.015,11.82,4.48,18.52,6.101666666666667,29.578333333333337,29.99875,47.83833333333334,30.179930555555558,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 05:00:00+05:30,240.0,0.0,11.7,38.69,9.81,30.45,9.44875,30.35875,0.0,10.053333333333333,0.2325,12.18125,15.747916666666669,30.35875,0.0,12.566666666666666,11.625000000000004,12.18125,30.35875,pm10,Good,5,6,4,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,210.0,190.0,170.0,223.33333333333334,0.0,0.0,0.0,0.0,10.26,12.91,10.39,12.318333333333323,20.53,22.82,23.09,21.064999999999994,6.63,6.53,4.87,7.43,17.21,7.02,9.44,8.161666666666667,29.70875,29.83875,46.93708333333333,29.980277777777776,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 06:00:00+05:30,230.0,0.0,12.15,26.61,8.44,15.57,9.577083333333333,30.743333333333336,0.0,10.41875,0.22625,12.22,15.961805555555555,30.743333333333336,0.0,13.0234375,11.312500000000004,12.22,30.743333333333336,pm10,Good,6,6,4,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,240.0,220.0,170.0,220.0,0.0,0.0,0.0,0.0,11.7,13.05,10.67,12.22999999999999,38.69,18.3,17.38,23.838333333333328,9.81,8.74,5.36,7.853333333333334,30.45,11.82,6.8,12.503333333333332,30.35875,29.578333333333337,45.76791666666667,29.94805555555556,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 07:00:00+05:30,250.0,0.0,11.94,26.52,13.88,20.27,9.93,30.734583333333333,0.0,10.925833333333332,0.225,12.18375,16.55,30.734583333333333,0.0,13.657291666666664,11.250000000000004,12.18375,30.734583333333333,pm10,Good,7,6,4,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,230.0,210.0,180.0,218.33333333333334,0.0,0.0,0.0,0.0,12.15,10.26,13.34,12.148333333333325,26.61,20.53,26.73,24.799999999999994,8.44,6.63,5.41,8.096666666666666,15.57,17.21,8.1,14.424999999999999,30.743333333333336,29.70875,44.915,30.03777777777778,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 08:00:00+05:30,250.0,0.0,17.13,30.93,10.31,24.66,10.185833333333331,31.223333333333333,0.0,11.66125,0.22625,12.745,16.976388888888888,31.223333333333333,0.0,14.5765625,11.312500000000004,12.745,31.223333333333333,pm10,Good,8,6,4,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,250.0,240.0,230.0,223.33333333333334,0.0,0.0,0.0,0.0,11.94,11.7,13.57,12.001666666666656,26.52,38.69,19.2,25.57833333333333,13.88,9.81,4.17,9.005,20.27,30.45,7.01,17.05666666666667,30.734583333333333,30.35875,44.23041666666666,30.160416666666666,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 09:00:00+05:30,270.0,0.0,23.1,32.49,11.17,26.46,10.504166666666668,31.77875,0.0,12.538333333333332,0.2325,14.03,17.506944444444446,31.77875,0.0,15.672916666666666,11.625000000000004,14.03,31.77875,pm10,Good,9,6,4,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,250.0,230.0,230.0,233.33333333333334,0.0,0.0,0.0,0.0,17.13,12.15,18.92,12.704999999999991,30.93,26.61,19.16,26.929999999999996,10.31,8.44,3.53,9.635,24.66,15.57,5.41,19.996666666666666,31.223333333333333,30.743333333333336,43.118750000000006,30.391180555555554,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 10:00:00+05:30,270.0,0.0,28.41,42.82,12.7,17.38,10.797916666666666,32.735,0.0,12.96583333333333,0.2425,15.9675,17.99652777777778,32.735,0.0,16.207291666666663,12.125000000000002,15.9675,32.735,pm10,Good,10,6,4,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,270.0,250.0,210.0,241.66666666666666,0.0,0.0,0.0,0.0,23.1,11.94,25.61,14.37999999999999,32.49,26.52,19.87,29.294999999999998,11.17,13.88,5.65,10.040000000000001,26.46,20.27,7.12,22.436666666666667,31.77875,30.734583333333333,41.900416666666665,30.75791666666667,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 11:00:00+05:30,270.0,0.0,28.9,44.41,10.14,18.02,10.90375,33.52041666666667,0.0,12.899166666666668,0.24875,17.94875,18.17291666666667,33.52041666666667,0.0,16.123958333333334,12.437500000000004,17.94875,33.52041666666667,pm10,Good,11,6,4,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,270.0,250.0,240.0,251.66666666666666,0.0,0.0,0.0,0.0,28.41,17.13,26.91,17.40499999999999,42.82,30.93,25.56,33.01,12.7,10.31,7.6,11.051666666666668,17.38,24.66,19.62,22.465,32.735,31.223333333333333,40.9675,31.26229166666667,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 12:00:00+05:30,220.0,0.0,30.99,42.14,16.11,16.54,11.256666666666666,33.86416666666667,0.0,12.815,0.25,20.54,18.76111111111111,33.86416666666667,0.0,16.01875,12.500000000000004,20.54,33.86416666666667,pm10,Good,12,6,4,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,270.0,270.0,230.0,256.6666666666667,0.0,0.0,0.0,0.0,28.9,23.1,29.0,20.271666666666658,44.41,32.49,33.89,33.96333333333333,10.14,11.17,7.64,11.106666666666667,18.02,26.46,18.56,20.393333333333334,33.52041666666667,31.77875,39.59916666666667,31.78923611111111,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 13:00:00+05:30,220.0,0.0,34.0,47.17,13.64,14.25,11.263333333333334,33.562916666666666,0.0,12.765833333333331,0.2475,23.3275,18.772222222222226,33.562916666666666,0.0,15.957291666666666,12.375000000000004,23.3275,33.562916666666666,pm10,Good,13,6,4,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,220.0,270.0,230.0,255.0,0.0,0.0,0.0,0.0,30.99,28.41,34.57,23.411666666666658,42.14,42.82,54.4,36.551666666666655,16.11,12.7,13.48,12.385,16.54,17.38,15.43,20.555,33.86416666666667,32.735,38.66,32.309374999999996,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 14:00:00+05:30,210.0,0.0,28.29,53.14,18.68,10.79,11.478333333333332,33.90708333333333,0.0,12.53625,0.245,25.345,19.13055555555556,33.90708333333333,0.0,15.6703125,12.250000000000002,25.345,33.90708333333333,pm10,Good,14,6,4,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,220.0,270.0,210.0,250.0,0.0,0.0,0.0,0.0,34.0,28.9,34.17,27.088333333333324,47.17,44.41,44.88,39.99333333333333,13.64,10.14,13.52,12.344999999999999,14.25,18.02,16.3,19.551666666666666,33.562916666666666,33.52041666666667,37.56625,32.78076388888889,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 15:00:00+05:30,210.0,0.0,25.56,45.16,15.4,8.94,11.257083333333334,34.083333333333336,0.0,12.36,0.24,27.0475,18.76180555555556,34.083333333333336,0.0,15.45,12.000000000000002,27.0475,34.083333333333336,pm10,Good,15,6,4,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,210.0,220.0,230.0,243.33333333333334,0.0,0.0,0.0,0.0,28.29,30.99,26.99,28.948333333333323,53.14,42.14,40.93,43.69499999999999,18.68,16.11,20.71,13.74,10.79,16.54,13.17,17.24,33.90708333333333,33.86416666666667,36.8825,33.22805555555556,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 16:00:00+05:30,170.0,0.0,23.3,48.65,15.13,6.78,11.105,34.04416666666666,0.0,12.223333333333333,0.23,27.81875,18.508333333333333,34.04416666666666,0.0,15.279166666666663,11.500000000000004,27.81875,34.04416666666666,pm10,Good,16,6,4,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,210.0,220.0,200.0,233.33333333333334,0.0,0.0,0.0,0.0,25.56,34.0,25.58,29.358333333333324,45.16,47.17,49.59,45.806666666666665,15.4,13.64,18.78,14.445,8.94,14.25,10.06,14.319999999999999,34.083333333333336,33.562916666666666,36.165,33.61215277777778,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 17:00:00+05:30,190.0,0.0,24.99,56.93,12.08,6.05,10.9325,34.30875,0.0,12.186666666666666,0.22,28.055,18.22083333333333,34.30875,0.0,15.233333333333333,11.000000000000004,28.055,34.30875,pm10,Good,17,6,4,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,170.0,210.0,230.0,216.66666666666666,0.0,0.0,0.0,0.0,23.3,28.29,22.48,28.50666666666666,48.65,53.14,50.58,46.77833333333333,15.13,18.68,16.22,14.85,6.78,10.79,6.93,12.553333333333333,34.04416666666666,33.90708333333333,35.14,33.83034722222222,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 18:00:00+05:30,200.0,0.0,18.31,46.04,12.71,4.67,10.97125,34.55041666666666,0.0,12.135833333333332,0.21125,26.7925,18.285416666666663,34.55041666666666,0.0,15.169791666666663,10.562500000000002,26.7925,34.55041666666666,pm10,Good,18,6,4,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,190.0,210.0,240.0,203.33333333333334,0.0,0.0,0.0,0.0,24.99,25.56,15.18,27.85499999999999,56.93,45.16,40.24,48.86499999999999,12.08,15.4,11.78,15.173333333333334,6.05,8.94,5.89,10.558333333333334,34.30875,34.083333333333336,34.16458333333333,33.961736111111115,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 19:00:00+05:30,230.0,0.0,17.32,38.93,10.67,4.41,10.891666666666666,34.559583333333336,0.0,12.082083333333337,0.20625,25.345,18.15277777777778,34.559583333333336,0.0,15.10260416666667,10.312500000000002,25.345,34.559583333333336,pm10,Good,19,6,4,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,200.0,170.0,280.0,200.0,0.0,0.0,0.0,0.0,18.31,23.3,14.45,25.741666666666656,46.04,48.65,38.71,49.51499999999999,12.71,15.13,12.58,14.60666666666667,4.67,6.78,5.7,8.58,34.55041666666666,34.04416666666666,33.345,34.07611111111111,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 20:00:00+05:30,200.0,0.0,15.42,32.68,12.76,4.97,11.052916666666668,34.68083333333333,0.0,12.040416666666664,0.20375,23.39875,18.421527777777783,34.68083333333333,0.0,15.050520833333332,10.187500000000004,23.39875,34.68083333333333,pm10,Good,20,6,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,230.0,190.0,270.0,201.66666666666666,0.0,0.0,0.0,0.0,17.32,24.99,13.64,22.961666666666655,38.93,56.93,29.77,48.14166666666666,10.67,12.08,8.89,14.111666666666665,4.41,6.05,5.97,6.94,34.559583333333336,34.30875,32.40291666666666,34.24222222222222,False,False,True,False,False,False
"Fort William, Kolkata - WBPCB",2022-04-10 21:00:00+05:30,200.0,0.0,15.34,32.95,11.73,6.86,11.253333333333332,34.86166666666667,0.0,12.120416666666666,0.20125,21.06625,18.755555555555556,34.86166666666667,0.0,15.150520833333331,10.062500000000004,21.06625,34.86166666666667,pm10,Good,21,6,4,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,200.0,200.0,280.0,200.0,0.0,0.0,0.0,0.0,15.42,18.31,13.26,20.81666666666666,32.68,46.04,28.61,44.73166666666666,12.76,12.71,6.92,13.125,4.97,4.67,4.94,5.97,34.68083333333333,34.55041666666666,31.62333333333333,34.371180555555554,False,False,True,False,False,False
